Ref,Author,Label1,Label2,Label3,SiO2,Volcanic_plutonic,Rock_Name,Desritpion_paper,Locality,Country,Sample_id,Methods,Li,Be,B,F,Na,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr, Mn,Fe,Ga,Sr,Y,Nb,Mo,Sn,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Pb,Th,U
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E1-05.2Rim SZ,SIMS,0.005257334,0.003358959,0.074123062,9.385630551,1.477023043,13.18081184,281.5559315,,,0.576567425,1.54690241,113.9896942,7.471035333,,,,0.390221682,,,871.4447869,4.449330623,,,,0.007819204,10.36281038,,0.373233831,1.237901534,0.414560549,14.10243941,5.656821343,76.28434218,34.23100859,179.3590914,42.2605387,390.2223052,79.37945375,9346.866103,,,208.1358775,109.1840548
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E1-06.2Core,SIMS,0.078630089,0.022922049,0.042152257,13.65254479,7.123974989,15.99734393,797.0966073,,,0.813044921,1.985106715,174.6839277,8.757295351,,,,0.68042512,,,3831.99901,20.36117681,,,,0.028013705,75.39526562,,2.64684722,8.479887279,1.804193477,93.21666499,36.60769795,415.8258112,157.1921247,716.702854,144.7939528,1193.894475,197.365448,9754.996782,,,1559.892613,2554.23183
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E1-15.2Interior,SIMS,0.026578969,0.011048237,0.054178766,21.12231299,10.36290255,23.77576444,408.5924588,,,2.671802858,8.28483451,183.2046594,9.905131234,,,,5.52352407,,,1551.856304,5.590196717,,,,0.087872584,17.91359903,,0.870802444,2.406732955,0.850873217,30.03144707,12.39584474,149.5951984,63.00494776,288.0389345,59.93094482,498.363435,90.83596796,9145.127225,,,354.6280859,313.677819
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E1-18.2Rim,SIMS,0.03121766,0.016205517,0.059601925,14.43694328,1.873473042,13.69644788,533.9368698,,,0.630226,1.76948567,244.7983685,9.907272352,,,,0.467416544,,,2527.984886,8.262313956,,,,0.010881998,25.86665188,,1.828393918,5.348459454,1.468768153,60.89290086,21.99014182,257.4613339,104.524597,464.7116262,96.50654275,779.1006559,139.1534348,9207.979333,,,521.6276874,561.2677129
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E1-20.2Rim,SIMS,0.00231191,0.024055638,0.097786739,15.59384591,1.634679901,13.03024219,616.0596902,,,0.568778941,1.522017413,310.9737311,15.38326573,,,,0.432127158,,,2256.443428,5.715755441,,,,0.011052292,19.02171494,,1.225624513,3.400945556,1.14194878,41.03977283,16.47103835,214.0629927,90.55953324,435.7131326,94.33176975,788.5782731,143.4841416,8588.564945,,,293.0786259,224.3882518
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E1-21.2Rim SZ,SIMS,0.007186367,0.01126989,0.082898575,16.3897496,1.542060336,13.20462976,745.0219264,,,0.507130269,1.487090881,200.9580888,6.735219871,,,,0.442440059,,,1761.664598,3.674368407,,,,0.01093116,12.64628898,,1.045223199,3.142290322,0.936333235,34.81836678,13.21054775,163.2872499,69.57252893,322.8254935,70.72444671,594.2206008,112.399187,8909.841442,,,270.1588447,161.159641
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E1-27.2Interior,SIMS,0.105543585,0.003804984,0.125948426,22.0565653,1.54286766,12.85577776,249.0198407,,,0.585093745,1.625867092,88.22782827,4.35325373,,,,0.417649626,,,1527.277851,3.425551385,,,,0.00885749,10.08979316,,0.98088281,3.139229393,0.788453601,32.43352241,12.25129805,149.6385773,61.62271208,294.3981767,64.34536651,527.9628147,98.86584488,9741.830688,,,218.1701242,126.8964343
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E1-29.2Interior,SIMS,0.038987583,0.023393295,0.086037702,21.97970657,1.939337017,14.82721978,448.8299047,,,2.089649808,2.396529815,251.676917,10.82985555,,,,1.736815299,,,1893.379169,7.115989456,,,,0.036304291,19.96810505,,0.942703989,2.486254233,0.783903192,27.62388732,12.31865397,164.1224691,73.78215407,349.8207606,77.80025937,658.2957727,124.4036113,9263.252441,,,335.4096164,208.3790632
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E1-31.2Interior,SIMS,0.003347811,0.012833685,0.099121545,14.86302077,1.219928556,11.84226629,451.0910498,,,0.399277452,1.256595036,190.9170937,9.577973093,,,,0.379416687,,,1829.851063,5.614002271,,,,0.013443789,22.48676443,,0.951445045,3.460914711,1.022507825,38.43760142,14.8308018,176.3619718,71.9311424,331.4158964,70.648203,592.4150555,110.1289348,8619.264541,,,405.541403,332.6076072
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E1-39.2Core,SIMS,0.111020449,0.027107767,0.019939816,16.89307126,4.200381573,16.90344813,1204.481756,,,5.625483288,2.283365163,320.271046,8.460384111,,,,1.322664616,,,6455.98136,11.98467126,,,,0.134883148,72.33798186,,9.076073636,18.75849011,4.321732279,179.4862028,61.54721353,695.6627793,269.4937443,1169.79257,235.291429,1854.265209,323.898081,9143.736764,,,1034.67852,1131.260199
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E1-42.2Interior,SIMS,0.020693898,0.067228081,0.029670807,17.74681073,1.536797149,13.71754122,543.846196,,,0.55895627,1.659868667,267.237634,10.3504659,,,,0.445984475,,,3757.928724,6.235249266,,,,0.046949372,24.17260867,,4.489237478,10.50883065,3.283981684,105.806553,35.44948061,404.876155,157.494563,673.7399159,139.5042831,1098.766807,195.4157885,8661.057243,,,398.9209475,386.6745574
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E1-44.2Interior,SIMS,0.000705329,,0.089499836,17.09841843,1.722540576,14.19561738,265.2916466,,,0.513067143,1.863659179,56.0924413,6.217531172,,,,3.148734634,,,702.7005594,2.438650758,,,,0.028323875,11.15755208,,0.29563356,0.96317396,0.254080768,10.88065157,4.653475811,59.82908679,26.71487296,137.7085684,32.14825896,295.0536786,58.48251565,10756.31261,,,213.5683961,115.0103237
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E1-53.2Interior,SIMS,0.058836941,0.072869611,0.095716281,9.951004398,1.156377535,7.72914959,537.4711108,,,0.269892352,1.188944042,300.772115,10.86477763,,,,0.341956575,,,2549.104321,10.3141689,,,,0.012116473,29.27967641,,1.041039528,2.920831266,0.866744594,40.24552517,15.0099887,196.6671166,95.03071806,427.8329393,94.29458452,798.0160294,150.3516207,8782.368007,,,433.1784704,332.1916522
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-03.2Rim,SIMS,0.035338431,0.006706352,0.064129384,19.62657633,1.354984874,16.74658669,274.1998285,,,0.607950816,1.30485459,59.7992808,4.373176166,,,,0.6963539,,,1730.382525,2.037070228,,,,0.018733779,11.0440371,,1.398558429,4.179793666,0.819793687,38.00805696,13.83439734,169.1063134,68.79974439,332.363826,73.46507107,634.6433443,118.1691198,11078.2514,,,300.5310092,188.7847003
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-06.2Interior,SIMS,0.606960253,0.15015687,0.104481385,25.06674397,11.47845007,67.10754248,1655.729665,,,113.9952942,2.594312477,180.2693567,4.571722305,,,,10.48279777,,,8273.498442,14.75403256,,,,0.077939076,96.39693731,,6.457476017,18.54013125,2.132780324,176.7046706,67.7273196,805.7482113,325.3972959,1431.482747,296.9225464,2412.443027,413.4013524,11978.84077,,,2097.940172,1974.536166
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-07.2Interior,SIMS,0.342774439,0.00255893,0.037645736,19.94524727,43.56193706,50.72254086,843.6366452,,,27.88500017,4.374108659,176.8315543,7.084242303,,,,7.629834511,,,1560.602395,3.653724077,,,,0.163068603,11.62037554,,0.784772519,2.265372158,0.68028359,27.32007736,10.72208222,141.4061617,61.86661755,298.7480035,65.47036745,581.3744346,110.3352147,9274.470091,,,307.8067506,165.0776854
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-09.2Core,SIMS,0.095893139,0.104063824,0.104382032,19.27906375,1.273992575,15.95346061,702.3285969,,,0.512897898,1.355205204,211.0830239,3.705481335,,,,0.542482173,,,4517.433338,7.605814812,,,,0.06606724,70.4970693,,5.460208526,12.07136431,2.429252918,114.724258,40.90618876,474.2592578,182.4184185,856.6990792,184.4042554,1551.381332,279.963339,10174.55147,,,1814.120294,2200.318471
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-10.2Interior,SIMS,0.003089505,0.009211597,0.048398764,20.94931991,1.451055797,22.96644898,289.9512383,,,1.139999918,1.476797737,103.6299664,17.13304655,,,,16.56454047,,,1713.486838,1.943625352,,,,0.135552635,9.387150183,,2.063487017,4.774503334,1.56423567,44.72040186,15.26334588,178.8823148,70.68787511,309.3889104,65.09427508,531.6004324,98.0422949,9047.978057,,,142.0029909,118.3667112
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-12.2Rim,SIMS,0.004438437,0.011779305,0.043322856,14.86896731,0.846990362,13.72417896,291.7297629,,,0.400172687,1.361802406,139.8740679,7.310773632,,,,0.434126403,,,2006.388988,3.045989186,,,,0.03199074,9.561000307,,2.020892784,5.159604288,1.574680965,52.52914136,18.56949289,218.900561,85.49309742,371.1847174,77.19363765,632.5943339,113.792402,9231.974053,,,203.626263,150.7562952
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-15.2Interior,SIMS,0.077714851,0.005343792,0.01965382,11.83727628,1.174375549,13.52562979,440.8585268,,,0.433551185,1.297013159,203.9484422,9.570899052,,,,0.398172455,,,1777.774011,6.487505403,,,,0.009329721,20.2850136,,1.026052567,3.313645656,0.897014485,36.70861439,14.49274523,174.5294406,72.42067762,326.7423511,69.42041132,558.3012961,101.8762449,9389.451018,,,527.113862,596.7654898
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-22.2Interior,SIMS,0.007773329,0.004063461,0.08468785,22.06092275,1.076153598,15.10756932,398.0196902,,,0.45591506,1.352613051,187.0291184,9.171286428,,,,0.494855409,,,1410.234686,5.941747866,,,,0.004729594,15.88751132,,0.599612141,2.505425168,0.650548334,24.7679882,10.10087279,130.6853525,56.79139871,276.9200314,61.22452354,518.4064459,96.75412542,9570.641507,,,325.6096531,255.2776162
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-26.2Interior,SIMS,0.008876625,0.004083377,0.070084779,17.36492477,1.048087434,12.93501691,389.6265073,,,0.40886668,1.219999266,189.4054283,8.225349236,,,,0.395861793,,,1515.541981,5.405561821,,,,0.021387492,17.54134849,,0.856638949,2.67214387,0.689812767,28.25542724,11.27639643,144.8601357,61.51387383,285.608588,61.98258591,509.4237263,94.12292114,9450.913534,,,276.7889974,193.5009565
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-27.2Interior,SIMS,0.563682585,0.021979424,0.1515706,32.32372863,39.24262574,83.32372423,372.6733225,,,97.22834762,8.861060446,280.96914,15.17259107,,,,17.7407961,,,1668.147971,7.849111276,,,,0.278210418,14.72610222,,1.073375011,2.515616408,0.767907934,28.5410957,11.57750914,154.9205454,67.67707017,335.3821758,74.59951856,642.6958893,120.2449114,9094.448377,,,277.4957013,155.3589889
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-30.2Rim,SIMS,0.014788447,0.014847604,0.054607687,18.46085431,1.128409573,13.61253162,520.401286,,,0.410889442,1.187473505,136.2708941,6.95547842,,,,0.50286955,,,2114.098568,10.41252894,,,,0.009426333,35.68166619,,1.06187465,3.875084888,0.845594004,42.85544342,16.29359253,199.9280313,85.15037692,384.6472644,82.19839045,676.1458617,121.9567246,10402.41425,,,744.5747988,789.944876
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-43.2Interior,SIMS,0.031570665,0.004271461,0.109969418,14.91919028,1.073299697,12.34685293,332.4243268,,,0.336049559,1.392806672,119.1214461,6.940656888,,,,0.424362368,,,1092.693659,4.772773383,,,,0.012429233,12.28581104,,0.497409494,1.363799379,0.394528086,16.15406846,6.333835511,85.7068357,40.68978505,206.785988,49.74501692,451.2455977,93.29044944,9576.079277,,,250.1631722,142.6817885
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-45.2Rim,SIMS,0.035313892,0.005582443,0.123189278,22.47416376,1.011232469,14.10843905,360.5722716,,,0.306932975,1.909326567,110.0892277,9.224382335,,,,0.372346431,,,933.8035529,3.059358251,,,,0.012182975,12.80221281,,0.543381275,1.66821147,0.57390212,16.9720811,6.034568131,80.92266815,35.4550003,169.6566179,38.96325894,352.4227394,67.81113315,8840.223218,,,261.172019,182.655865
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,E3-46.4Interior,SIMS,0.014489609,0.007121188,0.062858081,16.96573372,26.62090576,70.07311487,600.622038,,,110.3787903,5.571548588,131.0383748,6.523000962,,,,13.8095115,,,1667.934408,3.899140439,,,,0.077083824,14.85806531,,1.036889951,3.171856663,0.710358651,32.99930368,13.31758472,168.4083772,69.88336071,323.6919673,69.91744988,577.9082247,104.7932273,9671.804187,,,313.2185686,209.7562282
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-01.2Interior,SIMS,0.02005774,3.809034844,0.104416159,6.654197157,1.295039464,11.06688474,238.9568243,,,0.640878745,1.417153201,31.32752784,11.26460126,,,,6.536691527,,,612.9473122,1.569835132,,,,0.01652221,11.59249083,,0.495274842,1.348439453,0.359132303,12.09989492,4.473307235,55.68498146,23.26021654,113.5113274,26.77380095,227.8277253,43.80599355,9963.969448,,,303.6884745,213.0523848
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-02.2Core,SIMS,0.105742227,0.143640414,0.058201663,7.608319172,1.169141305,10.46220572,421.8573409,,,0.564814933,1.363101139,41.38905256,5.150961221,,,,6.079951722,,,2015.754245,10.11442092,,,,0.023377949,109.0547204,,1.311485668,4.484031866,0.763570731,42.34976642,15.39191309,184.9207,75.13224444,339.0588769,72.53502638,576.4990409,100.9570825,10455.2187,,,458.4873878,491.5102981
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F03.2Interior,SIMS,0.112758877,0.133874603,0.075107982,6.632213129,1.223675431,11.50773011,619.926485,,,0.559885781,1.500290291,253.4388637,9.534899081,,,,1.014422972,,,2438.174744,9.379363936,,,,0.015846205,33.52603795,,1.39780216,4.879692153,1.344950016,58.41633183,20.83795986,249.0731163,101.5901824,442.7211698,93.41532421,723.0056976,132.57136,8947.711255,,,607.8209245,608.5964891
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-05.3Rim,SIMS,0.001525805,0.168454238,0.047327061,7.999770952,1.5931187,13.29811491,567.0799115,,,0.539651415,1.615137674,164.2886911,5.717121697,,,,0.508929903,,,870.0410491,1.983671482,,,,0.012254336,5.589527756,,0.318205119,1.18841687,0.395553418,15.16982221,6.04796606,78.88867442,35.10300795,167.5249564,37.82442764,322.7756688,62.84464686,9146.164597,,,113.6653546,44.90465111
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-06.2Interior,SIMS,0.787360872,0.183641499,0.051954704,4.977247434,1.243641018,7.99224389,282.6819059,,,0.505163122,1.282265595,120.8512855,9.691167078,,,,0.263141366,,,663.1781911,1.472533637,,,,0.008221012,6.336461939,,0.357880985,1.164839607,0.483137478,14.08629295,5.182486699,62.30170829,27.16950157,126.6157079,28.48581216,238.2288838,46.07002833,8914.86538,,,104.1578589,49.84902745
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-07.2Core,SIMS,0.012693175,18.44386641,0.056942094,11.34376867,1.629250208,12.7662578,615.0149725,,,0.618414242,1.918153209,198.5992062,6.842217388,,,,2.482646126,,,2492.936458,3.304781751,,,,0.019307546,13.72122489,,2.403549933,6.36432419,1.841242104,61.38153966,22.93181214,265.2129116,105.8836376,468.7669107,96.28067855,764.0270918,136.1877404,8852.815947,,,277.2984178,211.692105
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-08.2Interior,SIMS,1.657184373,77.77135209,0.073589342,12.95535865,1.56783602,10.7845281,374.1369416,,,0.511298558,1.680338598,139.0994948,5.129759413,,,,0.550392091,,,2631.930916,3.040474695,,,,0.017466529,15.06281565,,2.484142922,6.860627979,1.740044898,64.24056179,22.36576424,272.2636757,110.0535723,492.7217339,102.2086692,810.5589802,143.913187,9585.870815,,,320.2324607,242.3695227
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-09.2Interior,SIMS,0.45021853,2.181871995,0.101270324,9.55656802,3.847100985,15.51336645,315.3077433,,,10.57088234,1.940619137,71.67935603,13.90803651,,,,6.64474715,,,1968.593402,1.556373572,,,,0.034612772,16.78827971,,2.572980179,5.591630824,1.735591012,52.50278084,18.22490434,200.734822,78.94912884,350.9102844,72.71257769,579.333129,101.8411121,9205.028711,,,163.2626274,172.2917995
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-10.2Core,SIMS,0.020257138,7.294007952,0.077521376,7.627061382,1.859648698,11.17193787,219.024308,,,0.599530043,1.684274564,47.12381462,9.60558445,,,,6.546089176,,,1051.789107,5.910591756,,,,0.007747285,58.06906816,,1.014733825,2.514503643,1.315105002,21.36716569,8.002250105,93.51785992,38.44011983,195.2753122,46.33881806,427.5596954,83.84591898,9850.407589,,,630.8228173,484.3207543
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-11.2Core,SIMS,0.001742277,0.339512864,0.081881123,7.121160968,1.914838817,11.19129649,133.2603807,,,0.692643566,2.014090887,28.50466218,8.292528366,,,,0.420064512,,,250.0602051,0.938321625,,,,0.005830378,5.643853327,,0.083119317,0.320163282,0.076887979,3.670422435,1.471506069,19.47189075,8.941299737,46.19176274,10.4231439,92.45292105,18.45595466,12925.99264,,,63.43520164,27.39083374
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-12.2Interior,SIMS,0.003722012,5.124466792,0.064586565,5.972163437,1.670749045,10.06673085,221.2513331,,,0.554883216,1.678137319,81.13705977,6.646876675,,,,0.495955378,,,543.283619,1.720864591,,,,0.003832427,7.318707732,,0.237081338,0.56763545,0.297069665,6.81961007,2.780066748,39.02465453,19.1964822,110.8365505,29.0056319,290.6704362,65.95136291,10053.31872,,,139.890342,63.80790032
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-13.2Interior,SIMS,0.025735378,86.65085412,0.07009461,8.243534468,1.851850289,10.61071185,634.5669042,,,0.687052513,1.649467784,108.5296949,3.761931021,,,,0.697907736,,,3411.438494,20.68814815,,,,0.029359499,98.47960263,,2.260204005,7.312660298,1.307400107,68.90311502,26.20724103,313.4488476,131.2231654,621.0056324,137.9532109,1177.09481,211.6129669,11597.96138,,,2683.237331,3412.874887
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-14.2Core,SIMS,0.622934162,15.18946089,0.066097753,11.97601882,2.187336165,13.22495069,531.7350555,,,5.820252944,2.112599296,135.8225441,10.12085145,,,,16.4956893,,,2561.160476,6.859570369,,,,0.037259927,35.05474526,,2.510156925,6.973966699,3.639224125,62.74287675,22.11717175,248.6239941,93.99271429,430.4185145,93.3852578,800.1342328,143.3865768,9511.189647,,,568.6773508,415.144848
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-15.2Interior,SIMS,1.730998852,3.438973285,0.076147661,8.868093324,2.231060423,10.98586547,251.778605,,,0.570566705,1.191124957,45.53546571,13.89341196,,,,2.488221965,,,1435.896608,1.203348789,,,,0.021688499,14.17670089,,1.841376303,4.826744979,1.016024024,37.58424567,13.2026319,148.8545141,57.66546645,255.8378003,54.46426479,432.3278504,75.89777911,10031.0284,,,126.9284682,103.6921909
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-16.2Rim,SIMS,0.004589747,0.281513437,0.046735554,3.450031287,1.275178886,7.354665722,167.4853112,,,0.437812883,1.181664427,79.51476571,8.283004942,,,,1.292198629,,,361.1906362,1.345227938,,,,0.046077561,3.924587408,,0.156403127,0.531327741,0.198623559,6.454753024,2.617642019,33.97515543,14.84052081,72.09672864,15.95237424,142.1029648,27.18894359,9506.608617,,,46.36470992,19.53073096
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-17.2Core,SIMS,0.001046097,0.096243963,0.040559477,1.695529124,1.063491336,14.9231816,146.3048443,,,0.389884249,1.007304914,75.04865091,2.174267163,,,,0.419287057,,,207.7696919,0.748991789,,,,0.026255035,2.82471583,,0.104268809,0.280412105,0.157819961,2.861375476,1.12862628,16.25966424,7.395498562,41.31816076,11.2248216,120.8365254,28.54488281,8958.549933,,,212.0145932,95.35944807
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-19.2Interior,SIMS,0.000260727,0.050973726,0.033083855,2.535539912,1.006940443,8.658222264,101.7983769,,,0.369930988,0.766627062,32.36604266,2.604535237,,,,0.293086609,,,212.332776,0.817940372,,,,0.013959995,4.785910213,,0.098620106,0.350765177,0.139678334,2.737482782,1.222360526,16.8248326,7.689363396,41.73673556,10.82149917,110.950438,25.57993839,11136.15089,,,219.4680985,83.52613327
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-20.2Rim,SIMS,0.123987255,0.057178902,0.096386154,7.927172507,1.432605539,13.65447429,315.3270461,,,0.947293805,3.952961984,204.8502602,13.21467532,,,,14.90591649,,,1054.987152,3.460296087,,,,0.070711911,8.934530337,,0.600404475,1.801100001,0.610406079,18.75228748,7.209118198,94.06981801,43.06890872,207.0827223,47.70904849,395.3161152,79.21302833,8637.434649,,,139.7457694,60.23071003
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-24.2Interior,SIMS,0.585400696,30.44417183,0.06225742,15.11436004,2.054099825,15.61812971,551.6120915,,,0.925842737,2.0007737,67.64955217,7.420433804,,,,3.129978364,,,2759.270323,17.87618023,,,,0.027442781,202.2393271,,2.147471741,7.095599583,1.73246366,67.01481631,24.58156147,287.8270421,112.5399416,496.1057779,103.0223121,794.4947526,135.4312177,9224.716914,,,505.0604739,750.5408155
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-25.2Interior,SIMS,0.000309095,0.049765906,0.043579277,10.76030887,1.550927384,9.41702217,397.3266492,,,0.540252731,1.544185014,165.7315602,6.612842612,,,,0.353154102,,,2716.142132,2.775087851,,,,0.033099519,15.38679233,,3.001883074,7.016073136,2.185985199,72.79394228,25.35058627,294.0634376,117.0410246,505.818125,103.5138793,808.0671608,145.8357266,9191.195121,,,281.7452535,225.5178605
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-26.2Rim,SIMS,0.074195858,0.200315953,0.052914868,8.259964127,1.591132778,11.98046955,465.6787952,,,0.630755902,1.93946646,299.4259376,10.35293506,,,,0.462856277,,,1715.130408,6.258277159,,,,0.011593306,16.84986172,,0.873607224,2.774273023,0.936873967,33.52939662,12.79884023,161.7620323,70.57762304,331.1575986,72.92141982,610.6937623,113.6688955,8636.106428,,,277.872498,192.0927313
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-27.2Rim,SIMS,0.099609582,7.424460844,0.062696157,9.275779094,2.061327319,13.11209516,335.1376179,,,0.955553996,2.328505688,118.4311441,5.517601483,,,,0.702013287,,,984.3187253,3.533002942,,,,0.009920678,11.93421526,,0.527337982,1.751272549,0.439949571,19.11900062,7.534783256,94.3128896,40.63730733,192.4667455,41.93722141,344.2436374,63.82450063,10163.43011,,,273.3640574,168.5175803
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-28.2Interior,SIMS,0.397083769,0.005787844,0.076633156,10.25673202,1.659210503,12.46670095,266.8455588,,,0.695440934,1.997687814,79.62620857,12.34347502,,,,0.45351782,,,908.5869329,2.375387641,,,,0.012125988,12.43792126,,0.583439935,1.508906695,0.777242752,13.27693408,5.050696904,70.40874394,33.14375668,179.4854286,45.19574109,441.3604532,95.14534076,9080.072719,,,210.7053684,124.2886292
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-29.2Interior,SIMS,0.067370667,0.152508431,0.065507446,9.495250576,1.337888432,12.23996019,349.5895294,,,0.580708678,1.688064007,102.9933622,10.1732981,,,,0.706377989,,,1415.971217,1.510127352,,,,0.02332242,9.817909618,,1.404177365,3.37800086,1.177504722,35.47226305,12.40290513,139.210279,55.6913665,252.7172319,54.34375129,450.4885865,83.88854314,8735.307832,,,182.7185665,147.9682525
3,Barker,Igneous,Acidic,,,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,F-30.2Core,SIMS,0.001164276,0.068063789,0.057452869,7.753418919,1.30266029,11.41362053,182.181931,,,0.588050015,1.786472246,84.30688321,8.572466368,,,,0.767029848,,,445.5786821,1.242183334,,,,0.005844221,4.571649979,,0.238047604,0.700731874,0.27602003,8.100035153,3.043257562,41.26665185,17.6805102,87.98580324,20.13576851,177.1647672,34.04789024,9385.686578,,,58.2426859,26.76353765
