Ref,Author,Label1,Label2,Label3,SiO2,Volcanic_plutonic,Rock_Name,Desritpion_paper,Locality,Country,Sample_id,Methods,Li,Be,B,F,Na,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Ga,Sr,Y,Nb,Mo,Sn,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Pb,Th,U
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S01.2RRim,SIMS,0.004593387,NA,0.032732721,3.641179585,3.92088643,11.36130227,281.6588007,NA,NA,0.893026695,3.752920266,97.12226091,9.172911975,NA,NA,NA,0.296326325,NA,NA,713.9355037,1.635153216,NA,NA,NA,0.013806387,10.3125156,0.004934468,0.312406212,1.300697475,0.517202286,11.80062209,5.102287796,64.28191967,27.82622488,139.8716004,32.13023545,278.9703656,54.54322289,9249.98016,NA,NA,177.6645953,95.57093197
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S-01.3Rim,SIMS,NA,NA,0.022065386,3.714102613,1.19897472,11.63280119,270.3744809,NA,NA,1.00604853,2.369571784,74.01389428,6.189228485,NA,NA,NA,0.705595079,NA,NA,503.851551,1.525824844,NA,NA,NA,0.034027816,5.62377561,0.002465818,0.162515528,0.704378313,0.228112351,7.363067714,2.927531535,41.95745066,19.10611735,98.19625752,24.37557637,228.3653571,48.34497264,9005.539276,NA,NA,113.2535472,41.45645548
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S02.1RRim,SIMS,0.002376029,0.00349589,0.067726828,2.862887798,2.877750314,11.28966546,304.9902786,NA,NA,0.680153158,8.146066315,95.90212934,6.379670246,NA,NA,NA,0.406891898,NA,NA,876.615579,2.375894189,NA,NA,NA,0.011426643,11.01336909,0.012808773,0.498491409,1.275807438,0.487916519,15.79368717,5.97827532,81.1367955,35.33056331,180.5679246,40.37745749,341.7378458,67.51354403,10012.28463,NA,NA,262.0853261,165.8401102
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S02.2CCore,SIMS,0.020172832,0.137272871,0.071876343,16.31083281,66.05759522,74.84335352,1860.07151,NA,NA,88.02957392,13.80955387,412.512731,14.54674373,NA,NA,NA,6.033670526,NA,NA,8267.744954,17.52920002,NA,NA,NA,0.194027763,100.6954334,0.235361905,8.115717886,18.40327031,6.361670491,173.8399525,64.81651976,785.944803,334.2337776,1545.452648,332.6207641,2773.887589,517.2242866,8066.038746,NA,NA,1549.035829,2360.405568
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S-02.3Rim,SIMS,NA,NA,NA,1.192661918,2.022934073,23.20399464,453.9680717,NA,NA,1.494149734,3.212412539,89.69759593,5.008342365,NA,NA,NA,2.490975168,NA,NA,974.60756,2.636921235,NA,NA,NA,0.038144864,8.94402914,0.008485218,0.478423426,1.77394096,0.396475081,16.4225483,6.180868669,81.51443053,36.52467406,175.384767,39.74539119,374.3126908,73.12160396,10205.87581,NA,NA,162.1863094,83.09004171
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S03.1SZRRim SZ,SIMS,0.002386514,NA,0.079363329,3.480894917,2.846875369,15.54456777,552.3204214,NA,NA,0.671768802,2.488412428,108.0246055,4.493888508,NA,NA,NA,0.72779972,NA,NA,819.7108573,1.947285385,NA,NA,NA,0.031561941,6.422130059,0.004819013,0.275105099,1.032800494,0.308867472,13.89906395,5.449605394,73.01283747,31.39958625,167.393042,40.37885546,355.9227971,72.52992347,10249.96871,NA,NA,166.3409924,68.97048242
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S03.2SZRRim SZ,SIMS,0.004748737,NA,0.033839755,4.968910114,3.345395766,17.7989452,572.2737888,NA,NA,0.852429453,2.559185819,100.5265664,4.70374021,NA,NA,NA,0.590416548,NA,NA,804.5814076,1.386552814,NA,NA,NA,2.85E-05,6.689867452,0.002614578,0.197067615,0.976801386,0.200766438,11.16333986,4.668833358,68.18209071,30.09143672,163.0326706,38.61672777,358.17991,72.7909861,10332.87654,NA,NA,160.782386,66.68107124
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S04.1RRim,SIMS,0.002375869,0.003495655,0.045148178,6.780067107,3.535490292,10.58060087,267.3354568,NA,NA,0.932313831,3.38787789,140.8668539,8.503742256,NA,NA,NA,0.323262202,NA,NA,821.9244901,2.261698947,NA,NA,NA,0.005712937,7.786558131,0.007694258,0.361518872,1.11704969,0.45713469,13.86669386,5.188477764,72.20736477,32.15064075,166.379715,40.72674127,360.7470504,77.77197348,9011.710506,NA,NA,129.2271435,50.37490527
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S04.2IInterior,SIMS,0.002365803,0.003480846,0.033717685,6.001194777,3.563709063,11.70317651,388.9494883,NA,NA,0.716731016,2.75649641,85.6468513,4.300681905,NA,NA,NA,0.371841612,NA,NA,2410.639018,3.160534667,NA,NA,NA,0.008533102,21.56690162,0.067718897,2.399915591,5.593187107,1.120644628,55.93989672,21.08759853,254.4738613,104.2979492,505.0339875,113.6709538,999.7724165,196.163403,10360.28352,NA,NA,588.9006631,492.187853
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S04.3CCore,SIMS,0.002458906,0.007235659,0.070089191,5.301758696,3.947142591,12.11823793,229.8710795,NA,NA,0.882779596,3.062093241,64.45888475,5.020804778,NA,NA,NA,0.415316315,NA,NA,1520.346462,1.829322789,NA,NA,NA,0.020694123,10.6994065,0.036041255,1.332215437,3.238368791,1.050180808,32.35184818,12.25848367,144.3972624,63.79398339,291.9124353,64.2635104,569.7500229,105.7248862,9976.875153,NA,NA,239.9140911,173.1542015
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S05.1CCore,SIMS,0.006220808,0.065899997,0.023642566,15.62215901,3.437803294,12.14042802,1644.32157,NA,NA,0.786495938,2.97576105,263.1684263,6.606693947,NA,NA,NA,0.805546103,NA,NA,6547.949909,39.25356683,NA,NA,NA,0.03889172,174.8204065,0.071973075,3.746145142,12.82260998,1.517899826,140.0479605,51.72878326,611.2818339,252.8990927,1177.569649,253.5209885,2053.157632,378.6658836,10782.26653,NA,NA,3758.398232,5857.776275
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S05.2RRim,SIMS,0.002358288,0.010409364,0.067221144,5.383917458,4.3095132,12.69392522,279.8408267,NA,NA,0.824153796,2.743855076,146.3493015,7.353405959,NA,NA,NA,0.105112641,NA,NA,933.8264644,3.131629216,NA,NA,NA,0.008505994,8.915208733,0.006898122,0.353406724,1.190682696,0.453752043,14.9699128,5.805420537,76.76874604,35.24134432,194.3936168,45.77116979,427.1271722,86.14982726,9525.416606,NA,NA,159.6497315,62.9289952
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S06.1SZRRim SZ,SIMS,0.00152416,NA,0.448931582,14.30511742,5.018527214,25.59622043,544.2772064,NA,NA,1.141652957,23.86284262,118.4044458,5.684163825,NA,NA,NA,1.187061584,NA,NA,801.0668015,1.487496313,NA,NA,NA,1.264406559,7.685662309,0.155687393,0.773068454,0.252440916,0.365588348,11.36675479,5.519872909,75.8700119,32.88596335,164.6074733,38.32095979,349.3743297,70.15373384,9943.056214,NA,NA,122.4948645,53.24437776
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S06.2SZRRim SZ,SIMS,0.001187317,0.013975358,0.033843551,3.915338055,2.90858067,12.22044915,468.9964343,NA,NA,0.844028152,2.679427831,167.051261,11.77729458,NA,NA,NA,0.356517906,NA,NA,1470.906738,4.065145053,NA,NA,NA,0.00570997,19.06056652,0.018259469,0.826681891,2.461308146,0.971162931,28.13358772,11.16413878,141.6063999,58.52550358,284.7062523,60.24920516,500.7350271,93.41492173,9165.7676,NA,NA,465.6209448,578.5859595
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S-06.3Interior,SIMS,NA,NA,0.042185918,2.884717236,1.99327933,16.70474096,454.8021844,NA,NA,1.352407117,3.292863697,232.0846371,11.63578179,NA,NA,NA,1.315894405,NA,NA,1946.856432,5.295644877,NA,NA,NA,0.029571093,17.60897371,0.028602482,1.091672748,2.740050161,1.101511408,34.29259479,12.66839741,164.8927112,75.13430605,375.698769,82.9095184,745.3379964,144.9843573,9125.437747,NA,NA,282.4282114,184.9162655
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S07.1CCore,SIMS,0.001248144,NA,0.023718244,5.065750019,2.616991511,11.99965291,298.2280778,NA,NA,0.78901344,2.587796294,119.7200117,7.199144668,NA,NA,NA,0.392350341,NA,NA,1007.660793,3.095222191,NA,NA,NA,0.027011221,11.23183811,0.013780846,0.535232263,1.367054986,0.501842613,15.84590889,6.514599218,87.53708513,39.90298896,196.9909884,46.85923728,427.9006313,89.8179674,9275.562636,NA,NA,195.2991618,99.54835809
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S07.2DZCore,SIMS,0.002337229,0.010316409,0.05551739,11.26455067,2.912550726,11.23986004,486.5498976,NA,NA,0.680197228,2.662886782,94.09268482,4.226167563,NA,NA,NA,0.301556313,NA,NA,2642.202977,3.75805121,NA,NA,NA,0.019670086,31.10851454,0.066339276,2.403259671,5.72542806,0.939732042,51.03780904,20.35637395,247.67162,103.7879594,504.1800188,109.4844981,936.3346783,173.4940812,10819.57913,NA,NA,591.8620991,510.6211164
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S07.3RRim,SIMS,0.003502558,0.010306742,0.022186146,6.071233872,4.139123141,14.14347899,275.2001627,NA,NA,0.991488896,8.058101035,116.3937249,6.739747504,NA,NA,NA,0.377961577,NA,NA,905.6260837,2.596415913,NA,NA,NA,0.008422137,10.89543144,0.007550048,0.382223174,1.272511217,0.421072841,14.76408923,6.02678026,75.51679784,35.55076726,177.7585802,41.9814767,374.6530195,77.17194661,9715.278258,NA,NA,177.1401818,90.72147058
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S08.1SZRRim SZ,SIMS,0.005981101,0.007040074,0.090926181,5.765325123,3.407260756,13.50246178,286.0874856,NA,NA,0.930256167,3.309045163,136.6834218,10.01853369,NA,NA,NA,0.347966433,NA,NA,883.1841484,2.35402827,NA,NA,NA,0.005752785,8.682545411,0.006798614,0.341977439,1.131232357,0.542892439,15.30605142,5.744966749,78.79845183,34.40570473,175.4608006,40.22214454,350.4012423,67.74061034,8826.867284,NA,NA,139.189499,78.80523046
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S08.2SZRRim SZ,SIMS,0.00238636,NA,0.102031992,3.480670677,3.31145801,23.41838459,497.5073098,NA,NA,0.868119854,3.59021107,133.701561,7.652944778,NA,NA,NA,0.610192762,NA,NA,763.4454578,1.393555644,NA,NA,NA,0.020083577,4.750008076,0.003952904,0.264083882,1.160231981,0.568279538,14.70170295,5.31951018,69.56253558,29.70167109,153.679231,35.57671265,305.8602346,62.17105754,8785.265619,NA,NA,87.44953717,41.09759944
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S08.3SZRRim SZ,SIMS,0.005841211,0.010313123,0.144299238,68.30662879,10.57640839,12.43244651,284.2660477,NA,NA,2.012073655,12.68926445,100.7999382,6.866886003,NA,NA,NA,0.608401618,NA,NA,1854.476066,1.719555151,NA,NA,NA,0.019663821,11.09685934,0.056025171,1.982327036,4.612588485,1.64098333,45.39781759,15.91081221,188.5904043,77.41835994,353.377359,74.94534291,614.7993802,115.6318713,9307.065826,NA,NA,204.7157472,151.8804249
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S-08.4Interior,SIMS,NA,0.009551172,0.078041499,7.799586842,2.977074446,17.61444531,239.5073549,NA,NA,1.591470267,3.566436167,73.66266855,3.408092769,NA,NA,NA,1.178888527,NA,NA,841.2270903,4.016773905,NA,NA,NA,0.038293363,7.753928694,0.007802951,0.365069103,1.123229633,0.237428068,15.56963166,5.803390931,84.19248282,34.63386251,170.0486154,39.32806206,346.9124503,64.28469603,10152.64066,NA,NA,203.2145856,92.96218405
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S09.1RRim,SIMS,0.002418715,NA,0.08043417,6.595568592,3.48148267,13.98393843,269.1318906,NA,NA,16.74098884,5.775738387,97.48348149,5.61140723,NA,NA,NA,0.391505918,NA,NA,838.2235449,2.728156338,NA,NA,NA,0.002907982,10.47973808,0.004523106,0.273240722,1.085503963,0.308861189,14.32791483,5.534094957,71.18948745,32.62301689,168.5658883,39.40965023,367.4082013,74.79247329,10181.47993,NA,NA,179.2801354,84.66363332
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S10.1RRim,SIMS,0.002280734,0.003355681,0.010835086,4.339052225,2.620051873,8.525068995,289.0185868,NA,NA,0.652874363,2.568464711,100.1799433,7.581797433,NA,NA,NA,0.251464646,NA,NA,793.898263,1.897463007,NA,NA,NA,0.013710445,9.924126012,0.01264478,0.499531394,1.297751597,0.430958624,15.44468475,5.611059774,75.02711103,31.76371829,159.4188889,36.13081064,307.0260594,60.06839545,9601.938084,NA,NA,207.2337557,120.1142084
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S11.1CInterior,SIMS,0.007856353,0.157975476,0.062205323,9.30008278,3.020350252,12.61002881,1514.825162,NA,NA,0.727778898,3.568904153,365.8056584,11.23695333,NA,NA,NA,0.546756871,NA,NA,6006.186234,11.18681356,NA,NA,NA,0.034633741,66.76224686,0.122885566,4.642914502,11.5360675,4.912201405,114.5681678,39.27732998,489.809361,219.2569431,1054.595404,228.2949345,2062.755732,380.9512697,8534.730194,NA,NA,992.4539347,1339.847613
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S11.2RRim,SIMS,0.001165291,0.003429024,0.022143806,5.911851243,2.762423625,10.22558875,319.3638952,NA,NA,0.539274627,3.008503047,98.58152222,6.90580386,NA,NA,NA,0.295231519,NA,NA,800.0983429,2.293163252,NA,NA,NA,0.011208086,10.96094524,0.009136072,0.435225251,1.363471194,0.480594997,15.37534163,5.916725321,77.79646739,34.99984832,162.8596253,37.84416127,323.2709505,64.69821402,9802.058393,NA,NA,239.2806846,147.3018684
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S12.1RRim,SIMS,0.00115271,NA,0.043809449,3.801214626,2.897466388,10.99682793,276.6425566,NA,NA,0.659940887,2.536769931,90.02296406,8.149182808,NA,NA,NA,0.297452202,NA,NA,697.5649429,1.696692839,NA,NA,NA,0.019402381,9.490834671,0.010549891,0.425211097,1.127037792,0.453525519,12.21922241,4.87098673,61.70953769,28.52358317,135.7890537,31.69726889,281.1166452,56.83441524,9194.911908,NA,NA,165.1869261,84.35456543
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S-12.2Interior,SIMS,NA,0.017250707,0.035238371,3.707133328,1.85599486,15.01913501,821.9268431,NA,NA,1.349340996,2.764286795,221.7820052,11.18612421,NA,NA,NA,1.119920627,NA,NA,3182.138909,4.215834965,NA,NA,NA,0.069162983,23.13859004,0.070935843,2.665514358,6.586786827,3.080894014,68.25118714,25.66148203,307.0935589,128.3168789,599.0957098,138.012476,1242.019124,239.1477281,7835.708919,NA,NA,327.7080108,338.6217762
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S13.1SZRRim SZ,SIMS,NA,0.003393297,0.010956544,3.363896966,2.252885879,8.990494571,304.6921984,NA,NA,0.522652703,2.537738606,124.560143,6.269282698,NA,NA,NA,0.302976072,NA,NA,1054.304231,3.671421792,NA,NA,NA,0.01940979,12.10650254,0.007980857,0.425373465,1.490968819,0.569113281,17.28601625,6.983600934,90.84150502,43.25129839,218.1046736,50.38304949,431.5921319,87.44433642,9892.126456,NA,NA,224.0148757,117.264625
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S13.2SZRRim SZ,SIMS,NA,NA,0.074209082,6.368142563,2.668776011,18.81570233,586.5254766,NA,NA,0.729282139,2.944342682,147.264476,6.969987904,NA,NA,NA,0.387380217,NA,NA,925.7422771,1.660158556,NA,NA,NA,0.008048769,7.141320998,0.006943064,0.365278551,1.263788707,0.444764465,14.91662766,6.278607099,84.89941134,36.7830243,189.0782278,42.64131843,391.1192114,75.97394622,9047.148388,NA,NA,138.841866,63.41547806
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S-13.3Interior,SIMS,NA,NA,0.08977058,4.87940497,1.592697482,15.91478439,372.908982,NA,NA,1.001931579,2.658065046,126.0709176,10.30374579,NA,NA,NA,0.974489754,NA,NA,986.2609636,2.862808053,NA,NA,NA,0.016780413,13.09175028,0.011765745,0.571828271,1.827633529,0.654054183,17.49358316,6.847960202,91.98850525,39.59832131,201.3541486,45.49127323,400.8700481,77.45626081,8781.198234,NA,NA,247.6994932,185.6406999
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S14.1RRim,SIMS,NA,0.003318586,0.096437817,5.57841357,3.411314825,11.73731196,283.4418458,NA,NA,0.930822668,4.546370305,205.4870386,10.77597338,NA,NA,NA,0.333343589,NA,NA,1003.898311,2.832775188,NA,NA,NA,0.008135332,7.802813902,0.009550971,0.405607768,1.132771455,0.570205707,17.38361811,6.594800207,87.45222175,40.9855332,207.0166217,46.95961414,409.190786,81.3372451,8690.537834,NA,NA,126.4212259,57.72282623
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S14.2CCore,SIMS,NA,NA,0.010844345,5.356070499,3.348196285,13.88736745,128.6470462,NA,NA,0.863075073,3.233691514,52.69476044,5.435784593,NA,NA,NA,1.54220641,NA,NA,364.5718368,1.60691753,NA,NA,NA,0.043910914,3.930775989,0.004283376,0.231559603,0.823221444,0.185135734,9.365825341,3.868010158,47.31807099,21.30280506,95.55374225,20.57927011,174.3012208,31.87302376,9790.71964,NA,NA,86.41906357,52.80063635
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S15.1CCore,SIMS,NA,NA,0.07826473,2.83571704,2.238095557,11.94221397,367.1061347,NA,NA,0.718611244,3.153068738,52.76965842,3.981695087,NA,NA,NA,0.41407214,NA,NA,945.7775896,1.449660725,NA,NA,NA,0.014147745,7.814858129,0.008672138,0.379815681,1.093948523,0.460949117,12.2684916,5.317298899,66.77426761,34.75134235,183.4323162,48.06632145,464.314673,97.02756343,9111.303403,NA,NA,341.3290607,166.3247625
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S15.2DZInterior,SIMS,0.003522884,0.010366554,0.055787244,8.340539979,3.437720224,14.11932421,419.4708143,NA,NA,13.58603192,4.133029409,74.27521671,8.852887197,NA,NA,NA,1.86771796,NA,NA,1918.230433,5.053878271,NA,NA,NA,0.033884051,38.79742655,0.038015267,1.651473237,4.718047705,1.704197701,38.72069933,14.01758717,164.0752193,71.7459671,360.0842567,85.76376552,808.1839808,159.1874307,8933.283926,NA,NA,1471.553571,1788.565733
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S15.3RRim,SIMS,NA,NA,0.045785504,4.889441239,2.577234246,12.28545752,375.428395,NA,NA,0.71557202,2.861541789,71.29280524,3.293394319,NA,NA,NA,0.310868987,NA,NA,1137.453028,4.587251652,NA,NA,NA,0.014483956,20.03860836,0.013140115,0.522158877,1.364531167,0.236991048,19.05040034,7.455922748,99.28173751,44.34067906,216.1832437,52.28746461,450.7840033,86.80315029,11749.39677,NA,NA,524.7059268,343.9548064
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S16.1CCore,SIMS,0.00237204,NA,0.045075421,5.565738129,3.533402012,13.38244763,291.2945465,NA,NA,0.744083277,3.292550423,64.49447246,4.008516713,NA,NA,NA,0.450724867,NA,NA,790.7237911,3.11194024,NA,NA,NA,0.017111191,12.52479393,0.006431109,0.32265516,1.064556393,0.202616159,11.30030079,5.241016887,71.58804148,32.12224242,169.7053531,39.67708982,356.3552325,72.35462761,12155.29644,NA,NA,245.4640968,119.3346358
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S16.2DZInterior,SIMS,NA,0.003420148,0.088345946,5.159479875,3.296424296,11.89100757,562.7211001,NA,NA,0.768002084,3.532956454,116.895336,5.936166247,NA,NA,NA,0.310826608,NA,NA,1808.121374,9.297672372,NA,NA,NA,0.005589537,36.43473592,0.017025005,0.846760371,2.769561944,0.613729703,34.35277498,13.41421011,167.6767492,68.94663169,333.3545591,72.89218611,649.4489253,120.6833083,11073.9541,NA,NA,842.2731582,963.8579109
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S16.3RRim,SIMS,NA,NA,NA,2.234219581,2.315788623,10.38736532,249.0750742,NA,NA,0.691952525,3.331143341,61.96987583,4.950094072,NA,NA,NA,0.12672663,NA,NA,779.9065732,2.40497696,NA,NA,NA,0.019766991,14.00365012,0.005161613,0.281581098,1.010180118,0.273581169,13.64979432,5.377544144,71.21696278,33.41796045,158.9447599,36.30344273,317.1874675,63.66649577,11079.97943,NA,NA,287.8792435,193.1179295
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S17.1DCCore,SIMS,NA,0.060221219,0.090741938,53.2969027,4.338672416,16.80267713,1727.245823,NA,NA,1.441782439,10.90579411,315.0771898,11.37517034,NA,NA,NA,1.93954267,NA,NA,9233.872887,21.47893328,NA,NA,NA,0.154190299,154.4786643,0.314853641,11.20419692,26.21984007,4.581544705,223.8467121,77.51992187,866.0529091,356.8869008,1525.017773,322.3682859,2633.883738,473.799405,9486.486995,NA,NA,1786.864036,3061.765033
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S17.2RRim,SIMS,NA,0.009973035,0.032201721,5.588093629,3.128454011,11.9574345,300.8868338,NA,NA,0.751879114,3.51339223,130.5156394,7.01680993,NA,NA,NA,0.355123429,NA,NA,898.7805135,2.783467429,NA,NA,NA,0.010865932,8.757663245,0.006939423,0.338593006,1.086450435,0.382096427,14.42695323,5.333450067,72.93487195,34.75654296,177.5816851,42.17045222,402.8836502,83.87711099,9737.925161,NA,NA,152.9158018,65.1661507
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S18.1RRim,SIMS,NA,0.003263703,0.052690507,5.34548621,2.855375939,14.64905314,233.1993127,NA,NA,0.820181675,2.836660921,76.22986192,8.145119213,NA,NA,NA,0.411089291,NA,NA,572.3059332,2.093880923,NA,NA,NA,0.016001578,7.324650881,0.005226378,0.271047275,0.9244141,0.271775185,9.460962452,3.886080515,51.04361961,22.54035062,111.8993647,25.88087788,225.2526485,44.52252356,9564.039451,NA,NA,127.037581,68.85827957
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S-18.3Rim,SIMS,NA,NA,0.026481039,3.900187158,1.887878893,11.4816653,267.03945,NA,NA,1.065886352,2.660915093,89.55607126,6.405044493,NA,NA,NA,0.888357035,NA,NA,1619.498716,2.66351702,NA,NA,NA,0.037124865,10.16858883,0.043990204,1.576114718,3.713615722,1.284332305,36.30516798,13.05606147,161.7197984,65.66498631,307.335238,67.42781187,570.8957622,105.739164,9539.504472,NA,NA,186.4731336,134.4578132
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S19.1RRim,SIMS,0.003316351,NA,0.021006662,4.767022578,3.078071484,10.95963027,355.5568763,NA,NA,0.822749518,3.125934297,106.545439,8.368036504,NA,NA,NA,0.347494992,NA,NA,1006.590229,2.652930708,NA,NA,NA,0.00531626,14.12336465,0.012824976,0.555597585,1.582856091,0.650489827,16.98457171,6.898406739,92.44151273,40.05469047,196.4287075,43.52476085,376.8026807,73.2308309,9712.26266,NA,NA,301.3041089,224.5014212
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S19.2SZCInterior,SIMS,0.004569542,NA,0.032562798,2.897821993,2.172756418,17.61584082,397.342093,NA,NA,0.591352168,3.355828941,105.9019248,7.348111741,NA,NA,NA,1.318506487,NA,NA,649.8502502,1.772881869,NA,NA,NA,0.038457202,6.78996492,0.005955859,0.279179251,0.860595691,0.283871661,10.17221476,4.354629915,59.86494558,26.3625198,137.8207106,32.56428932,294.3565296,60.84264991,9230.618508,NA,NA,117.8818782,54.79413924
3,Barker,Igneous,Acidic,NA,NA,volcanic,Rhyolite,"Tephra, Ignimbrite",Taupo,New Zealand,P1634S19.3SZCInterior,SIMS,0.002205329,0.003244736,0.03143058,4.195595794,3.325334643,13.06309382,337.7459154,NA,NA,0.910108638,3.819164774,174.0768916,10.94824723,NA,NA,NA,0.377659751,NA,NA,1076.909141,3.157852011,NA,NA,NA,0.021211448,13.0328891,0.012406317,0.574534866,1.749714464,0.694517333,17.13428669,6.980939163,92.52027952,42.55492679,210.2058816,47.83417494,418.2705487,86.16083911,9076.769395,NA,NA,202.3046822,123.3532073
